day,Market
2018/7/19,-0.014935871
2018/7/20,-0.033492061
2018/7/21,0.130314698
2018/7/22,-0.105960823
2018/7/23,-0.042219448
2018/7/24,-0.042493262
2018/7/25,-0.143650573
2018/7/26,0.02815347
2018/7/27,-0.184328769
2018/7/28,0.165461418
2018/7/29,-0.171951096
2018/7/30,0.015134319
2018/7/31,0.261579823
2018/8/1,-0.03679228
2018/8/2,0.05689233
2018/8/3,0.01564063
2018/8/4,-0.048004307
2018/8/5,0.127323808
2018/8/6,0.044399432
2018/8/7,-0.11755713
2018/8/8,-0.056159752
2018/8/9,0.038911816
2018/8/10,-0.081418875
2018/8/11,-0.008715861
2018/8/12,-0.016387561
2018/8/13,-0.029968473
2018/8/14,0.153909531
2018/8/15,-0.144477781
2018/8/16,0.066113447
2018/8/17,-0.005277467
2018/8/18,0.025399883
2018/8/19,-0.055165569
2018/8/20,0.148076073
2018/8/21,0.046379379
2018/8/22,0.077739471
2018/8/23,-0.113735135
2018/8/24,0.154707073
2018/8/25,-0.349425606
2018/8/26,0.223046641
2018/8/27,0.106269864
2018/8/28,-0.098576765
2018/8/29,0.043681568
2018/8/30,-0.131513261
2018/8/31,0.075917343
2018/9/1,-1.48E-05
2018/9/2,-0.123223671
2018/9/3,0.085550231
2018/9/4,-0.079565841
2018/9/5,-0.052724983
2018/9/6,-0.020482545
2018/9/7,-0.012002293
2018/9/8,-0.216777934
2018/9/9,0.231336831
2018/9/10,0.198792382
2018/9/11,0.036339642
2018/9/12,-0.019309597
2018/9/13,0.010307589
2018/9/14,-0.020219165
2018/9/15,-0.01035635
2018/9/16,-0.108012266
2018/9/17,-0.030767577
2018/9/18,0.129802897
2018/9/19,-0.084847815
2018/9/20,0.124868925
2018/9/21,-0.02330695
2018/9/22,-0.036509234
2018/9/23,-0.003452564
2018/9/24,0.068408742
2018/9/25,0.002352116
2018/9/26,-0.01257627
2018/9/27,-0.026383278
2018/9/28,-0.034802883
2018/9/29,-0.060296884
2018/9/30,0.034029102
2018/10/1,0.151138039
2018/10/2,-0.094860547
2018/10/3,0.116334668
2018/10/4,-0.160977983
2018/10/5,0.01634713
2018/10/6,0.009255492
2018/10/7,-0.016264121
2018/10/8,-0.002161946
2018/10/9,0.047243235
2018/10/10,-0.236786406
2018/10/11,0.190772839
2018/10/12,0.054144942
2018/10/13,0.085663392
2018/10/14,-0.175677839
2018/10/15,0.154720229
2018/10/16,0.057864263
2018/10/17,-0.125019458
2018/10/18,-0.028181589
2018/10/19,-0.049004382
2018/10/20,0.059761918
2018/10/21,-0.067760222
2018/10/22,0.020788436
2018/10/23,0.089074964
2018/10/24,-0.114881499
2018/10/25,-0.016031154
2018/10/26,-0.062453687
2018/10/27,0.158677629
2018/10/28,-0.033413578
2018/10/29,-0.162601844
2018/10/30,0.040236857
2018/10/31,0.217689129
2018/11/1,-0.009598209
2018/11/2,-0.054123916
2018/11/3,-0.059089669
2018/11/4,-0.024466716
2018/11/5,0.133900359
2018/11/6,0.057390514
2018/11/7,-0.026895111
2018/11/8,-0.131753381
2018/11/9,-0.08028351
2018/11/10,-0.027542996
2018/11/11,0.13452213
2018/11/12,-0.198254386
2018/11/13,0.120784632
2018/11/14,-0.039994992
2018/11/15,-0.05280536
2018/11/16,0.067420046
2018/11/17,0.02136799
2018/11/18,-0.272730701
2018/11/19,-0.115530747
2018/11/20,0.031258643
2018/11/21,0.325373808
2018/11/22,-0.089639959
2018/11/23,-0.042506589
2018/11/24,-0.82008813
2018/11/25,0.640938026
2018/11/26,0.240382463
2018/11/27,0.085409091
2018/11/28,0.136274752
2018/11/29,-0.066251323
2018/11/30,0.020411237
2018/12/1,-0.129433956
2018/12/2,0.059684587
2018/12/3,0.059253795
2018/12/4,-0.41631757
2018/12/5,-0.228930202
2018/12/6,0.468778049
2018/12/7,-0.056916563
2018/12/8,-0.096772347
2018/12/9,-0.04647701
2018/12/10,0.100319483
2018/12/11,0.112606941
2018/12/12,0.114440015
2018/12/13,-0.283586209
2018/12/14,-0.035628254
2018/12/15,-0.10024248
2018/12/16,0.167866675
2018/12/17,-0.166896028
2018/12/18,0.018341587
2018/12/19,-0.17148958
2018/12/20,0.191987119
2018/12/21,-0.312942523
2018/12/22,0.489539054
2018/12/23,0.029149837
2018/12/24,-0.69975971
2018/12/25,0.218765385
2018/12/26,0.426148861
2018/12/27,0.053638131
2018/12/28,0.186150699
2018/12/29,-0.153965567
2018/12/30,0.073621094
2018/12/31,-0.007895999
2019/1/1,-0.047058591
2019/1/2,-0.077214081
2019/1/3,-0.03400976
2019/1/4,0.414588679
2019/1/5,-0.100879831
2019/1/6,0.032743644
2019/1/7,0.052546167
2019/1/8,-0.102779211
2019/1/9,-0.007395354
2019/1/10,-0.051936627
2019/1/11,0.024420462
2019/1/12,-0.035704097
2019/1/13,-0.342326321
2019/1/14,0.373769837
2019/1/15,-0.097285594
2019/1/16,0.082788821
2019/1/17,0.000841611
2019/1/18,-0.00763089
2019/1/19,-0.095000264
2019/1/20,-0.374906235
2019/1/21,0.143743751
2019/1/22,0.110896433
2019/1/23,0.088757728
2019/1/24,0.064668116
2019/1/25,0.181123816
2019/1/26,-0.041966246
2019/1/27,-0.26250913
2019/1/28,0.088187477
2019/1/29,0.003945816
2019/1/30,0.244145682
2019/1/31,-0.036082484
2019/2/1,0.004809537
2019/2/2,-0.022258789
2019/2/3,-0.023928596
2019/2/4,0.035473721
2019/2/5,-0.024290845
2019/2/6,-0.046784689
2019/2/7,-0.178726791
2019/2/8,0.054812568
2019/2/9,0.128167769
2019/2/10,-0.07162735
2019/2/11,0.086318901
2019/2/12,0.048713512
2019/2/13,0.010589698
2019/2/14,-0.06377778
2019/2/15,0.080915515
2019/2/16,-0.054363831
2019/2/17,-0.050400095
2019/2/18,0.145582025
2019/2/19,-1.68E-05
2019/2/20,-0.035342664
2019/2/21,-0.0981067
2019/2/22,0.107189422
2019/2/23,0.115583271
2019/2/24,-0.198908098
2019/2/25,0.045316464
2019/2/26,-0.01072968
2019/2/27,-0.006607529
2019/2/28,-0.022354571
2019/3/1,0.072696733
2019/3/2,0.035189988
2019/3/3,-0.022870895
2019/3/4,-0.104836446
2019/3/5,0.023613332
2019/3/6,-0.081669082
2019/3/7,0.121855825
2019/3/8,0.007379597
2019/3/9,0.076355761
2019/3/10,-0.180908596
2019/3/11,0.177053897
2019/3/12,-0.054237941
2019/3/13,-0.046537066
2019/3/14,-0.02030711
2019/3/15,0.047618566
2019/3/16,0.050002668
2019/3/17,-0.025106605
2019/3/18,-0.00210279
2019/3/19,0.00224427
2019/3/20,-0.06530483
2019/3/21,0.09739337
2019/3/22,-0.285703742
2019/3/23,0.151071005
2019/3/24,-0.237572666
2019/3/25,0.18302162
2019/3/26,0.043487091
2019/3/27,0.034598857
2019/3/28,0.096125465
2019/3/29,-0.079162001
2019/3/30,0.091999868
2019/3/31,0.047633691
2019/4/1,-0.08045577
2019/4/2,0.017278622
2019/4/3,-0.032348614
2019/4/4,-0.007243496
2019/4/5,0.105628322
2019/4/6,0.008778233
2019/4/7,-0.063621034
2019/4/8,0.019926662
2019/4/9,-0.087804588
2019/4/10,0.00520183
2019/4/11,-0.006297662
2019/4/12,0.053903225
2019/4/13,0.070940041
2019/4/14,-0.013471427
2019/4/15,-0.122977528
2019/4/16,0.020792138
2019/4/17,0.036161685
2019/4/18,-0.003026401
2019/4/19,0.050450856
2019/4/20,-0.01565917
2019/4/21,-0.073383633
2019/4/22,0.072273219
2019/4/23,0.013391964
2019/4/24,-0.039643517
2019/4/25,-0.069452931
2019/4/26,0.044601824
2019/4/27,0.069264658
2019/4/28,-0.008928044
2019/4/29,0.008664486
2019/4/30,-0.016062475
2019/5/1,-0.069137929
2019/5/2,0.020702014
2019/5/3,0.12388963
2019/5/4,-0.108863048
2019/5/5,-0.673885759
2019/5/6,0.691421198
2019/5/7,-0.156041842
2019/5/8,0.019151177
2019/5/9,-0.07003749
2019/5/10,-0.041002407
2019/5/11,0.340475288
2019/5/12,-0.321941052
2019/5/13,-0.140564741
2019/5/14,0.299620742
2019/5/15,0.036017972
2019/5/16,-0.099886828
2019/5/17,-0.2044676
2019/5/18,0.191162668
2019/5/19,0.069977797
2019/5/20,-0.158363434
2019/5/21,0.158655888
2019/5/22,-0.21014809
2019/5/23,-0.042167628
2019/5/24,0.119639259
2019/5/25,-0.02854796
2019/5/26,0.157031246
2019/5/27,0.003282954
2019/5/28,-0.23181631
2019/5/29,0.017980544
2019/5/30,0.005507037
2019/5/31,-0.0763674
2019/6/1,-0.081099427
2019/6/2,0.082860076
2019/6/3,-0.012143391
2019/6/4,0.308539571
2019/6/5,-0.133896122
2019/6/6,0.003793301
2019/6/7,0.099264139
2019/6/8,-0.037647491
2019/6/9,-0.114775862
2019/6/10,0.221430369
2019/6/11,-0.220869334
2019/6/12,0.05590779
2019/6/13,0.099572815
2019/6/14,-0.013678934
2019/6/15,0.149196847
2019/6/16,-0.055000475
2019/6/17,-0.034393414
2019/6/18,-0.115196703
2019/6/19,0.084537827
2019/6/20,-0.018007435
2019/6/21,0.024571701
2019/6/22,0.012767166
2019/6/23,0.042831534
2019/6/24,-0.116469107
2019/6/25,-0.17749749
2019/6/26,0.148293851
2019/6/27,0.043495169
2019/6/28,0.157626841
2019/6/29,-0.027014702
2019/6/30,-0.041637568
2019/7/1,-0.013568557
2019/7/2,0.068558677
2019/7/3,0.05144533
2019/7/4,-0.139183551
2019/7/5,0.084143606
2019/7/6,0.011541256
2019/7/7,-0.076051624
2019/7/8,0.044186464
2019/7/9,0.046949781
2019/7/10,-0.016696184
2019/7/11,-0.064395038
2019/7/12,0.048624221
2019/7/13,-0.083867013
2019/7/14,-0.198995245
2019/7/15,0.29834155
2019/7/16,-0.094754653
2019/7/17,-0.130106262
2019/7/18,0.139750711
2019/7/19,-0.082449111
2019/7/20,0.192716217
2019/7/21,-0.155745499
2019/7/22,0.110813431
2019/7/23,-0.120323864
2019/7/24,0.0109222
2019/7/25,0.002612374
2019/7/26,0.067429568
2019/7/27,-0.245272538
2019/7/28,0.112438188
2019/7/29,-0.25983239
2019/7/30,0.266353066
2019/7/31,-0.031455769
2019/8/1,-0.11471023
2019/8/2,0.124586127
2019/8/3,0.159700755
2019/8/4,-0.298351555
2019/8/5,-0.075316778
2019/8/6,0.205617804
2019/8/7,0.06819783
2019/8/8,0.003752407
2019/8/9,0.013359768
2019/8/10,-0.075941234
2019/8/11,0.08727486
2019/8/12,0.040830442
2019/8/13,0.025041875
2019/8/14,-0.265797176
2019/8/15,0.035064924
2019/8/16,0.174511285
2019/8/17,-0.018747051
2019/8/18,-0.068709699
2019/8/19,0.107777366
2019/8/20,-0.133787166
2019/8/21,0.076461918
2019/8/22,-0.152413309
2019/8/23,-0.442096256
2019/8/24,0.154030088
2019/8/25,-0.350552005
2019/8/26,0.700415138
2019/8/27,-0.168591298
2019/8/28,0.124502041
2019/8/29,0.096784678
2019/8/30,-0.058624079
2019/8/31,-0.015631552
2019/9/1,-0.20427849
2019/9/2,0.10125392
2019/9/3,-0.227910587
2019/9/4,0.250494102
2019/9/5,0.153776992
2019/9/6,0.041479348
2019/9/7,-0.037139786
2019/9/8,0.005164829
2019/9/9,-0.013362812
2019/9/10,0.023289714
2019/9/11,0.078103895
2019/9/12,-0.081514365
2019/9/13,0.021164094
2019/9/14,-0.16692763
2019/9/15,0.18210962
2019/9/16,0.056249023
2019/9/17,-0.061185191
2019/9/18,-0.089782823
2019/9/19,0.055560923
2019/9/20,-0.305970036
2019/9/21,-0.065722241
2019/9/22,0.3092084
2019/9/23,-0.161232137
2019/9/24,-0.31570483
2019/9/25,0.39042715
2019/9/26,-0.0762744
2019/9/27,-0.127932619
2019/9/28,-0.024665192
2019/9/29,0.014704932
2019/9/30,0.199382781
2019/10/1,-0.190323651
2019/10/2,0.004085227
2019/10/3,0.270104857
2019/10/4,0.053333551
2019/10/5,-0.085871209
2019/10/6,-0.283138231
2019/10/7,0.288703965
2019/10/8,-0.313611004
2019/10/9,0.113316121
2019/10/10,0.164916563
2019/10/11,0.03758961
2019/10/12,-0.014299784
2019/10/13,-0.063736484
2019/10/14,0.10679871
2019/10/15,0.14882631
2019/10/16,-0.013882669
2019/10/17,-0.049325755
2019/10/18,-0.098648092
2019/10/19,-0.028489652
2019/10/20,0.019537752
2019/10/21,0.096534672
2019/10/22,-0.164497324
2019/10/23,0.129348248
2019/10/24,-0.043703158
2019/10/25,0.186851112
2019/10/26,-0.018894672
2019/10/27,0.03228274
2019/10/28,-0.138976113
2019/10/29,-0.15809723
2019/10/30,0.187558651
2019/10/31,-0.032649162
2019/11/1,0.148404734
2019/11/2,0.007857712
2019/11/3,-0.149028161
2019/11/4,0.066598497
2019/11/5,-0.024129133
2019/11/6,-0.001964934
2019/11/7,0.029781752
2019/11/8,0.047546073
2019/11/9,-0.022590684
2019/11/10,-0.019364851
2019/11/11,0.007487654
2019/11/12,0.003347685
2019/11/13,-0.009587314
2019/11/14,-0.023309043
2019/11/15,0.068693091
2019/11/16,-0.032029988
2019/11/17,-0.219032594
2019/11/18,0.150121463
2019/11/19,0.011180258
2019/11/20,-0.090932225
2019/11/21,0.012980945
2019/11/22,0.014701061
2019/11/23,0.068459852
2019/11/24,-0.135186233
2019/11/25,0.135651591
2019/11/26,-0.005640259
2019/11/27,0.108705776
2019/11/28,-0.198168529
2019/11/29,0.219297788
2019/11/30,-0.169406167
2019/12/1,0.122308692
2019/12/2,-0.071826415
2019/12/3,0.006088286
2019/12/4,0.101459918
2019/12/5,-0.044805219
2019/12/6,0.10561261
2019/12/7,-0.036272476
2019/12/8,0.055773273
2019/12/9,-0.099629527
2019/12/10,-0.054952502
2019/12/11,0.007874086
2019/12/12,0.067244706
2019/12/13,-0.010784703
2019/12/14,-0.058127989
2019/12/15,0.083744859
2019/12/16,-0.065822195
2019/12/17,-0.054148716
2019/12/18,0.038131103
2019/12/19,0.081078901
2019/12/20,0.008021957
2019/12/21,-0.06073661
2019/12/22,0.048625475
2019/12/23,-0.016768396
2019/12/24,-0.017603293
2019/12/25,-0.062637862
2019/12/26,0.135792888
2019/12/27,-0.046993121
2019/12/28,-0.026566717
2019/12/29,-0.022626725
2019/12/30,0.092280557
2019/12/31,0.052507053
2020/1/1,-0.039841896
2020/1/2,0.053746407
2020/1/3,-0.035432152
2020/1/4,-0.054992749
2020/1/5,-0.072811794
2020/1/6,0.152242734
2020/1/7,-0.109679971
2020/1/8,0.056432087
2020/1/9,0.007003463
2020/1/10,-0.053583609
2020/1/11,-0.058318152
2020/1/12,0.105823302
2020/1/13,0.052995405
2020/1/14,-0.042054922
2020/1/15,0.000954962
2020/1/16,0.017430507
2020/1/17,-0.022079288
2020/1/18,-0.337562566
2020/1/19,0.349357909
2020/1/20,-0.092688188
2020/1/21,0.073516767
2020/1/22,-0.056651963
2020/1/23,0.052346311
2020/1/24,-0.169810645
2020/1/25,-0.280854443
2020/1/26,-0.183634517
2020/1/27,0.533381515
2020/1/28,0.046409947
2020/1/29,-0.04586462
2020/1/30,0.032893245
2020/1/31,-0.154631865
2020/2/1,-0.064639242
2020/2/2,-0.064332649
2020/2/3,0.304922596
2020/2/4,0.003636129
2020/2/5,-0.177644556
2020/2/6,0.103180357
2020/2/7,-0.037959576
2020/2/8,-0.031080564
2020/2/9,0.009591176
2020/2/10,0.174745155
2020/2/11,-0.019130652
2020/2/12,-0.009383707
2020/2/13,-0.033935165
2020/2/14,0.052234733
2020/2/15,-0.00921732
2020/2/16,-0.05119839
2020/2/17,-0.117641871
2020/2/18,0.183275575
2020/2/19,0.055298125
2020/2/20,-0.110320231
2020/2/21,-0.026714548
2020/2/22,-0.069484285
2020/2/23,-0.209279041
2020/2/24,0.158243218
2020/2/25,-0.138346445
2020/2/26,0.004782092
2020/2/27,0.027606699
2020/2/28,0.16918882
2020/2/29,-0.154449182
2020/3/1,-0.029724598
2020/3/2,0.286186818
2020/3/3,-0.117337805
2020/3/4,0.09507
2020/3/5,-0.113872883
2020/3/6,-0.045347452
2020/3/7,-0.151702496
2020/3/8,-0.879583144
2020/3/9,0.946077013
2020/3/10,0.04393629
2020/3/11,-0.191147904
2020/3/12,-0.122263398
2020/3/13,0.165470301
2020/3/14,-0.380690798
2020/3/15,-0.609630382
2020/3/16,0.825826347
2020/3/17,-0.01245089
2020/3/18,0.063389188
2020/3/19,0.195225611
2020/3/20,-0.11831528
2020/3/21,-0.375657332
2020/3/22,-0.762857145
2020/3/23,1.262189795
2020/3/24,0.080522681
2020/3/25,-0.0879831
2020/3/26,0.013332276
2020/3/27,-0.076331536
2020/3/28,-0.183541142
2020/3/29,-0.611726491
2020/3/30,0.907735799
2020/3/31,-0.942905716
2020/4/1,0.656184547
2020/4/2,0.053162574
2020/4/3,0.054916748
2020/4/4,-0.259700911
2020/4/5,0.04500859
2020/4/6,0.416160302
2020/4/7,-0.170796736
2020/4/8,0.118393305
2020/4/9,0.058725653
2020/4/10,-0.239541962
2020/4/11,-0.077115117
2020/4/12,-0.345878523
2020/4/13,0.637039048
2020/4/14,0.096950233
2020/4/15,-0.230240633
2020/4/16,0.282243256
2020/4/17,0.060940196
2020/4/18,-0.179774595
2020/4/19,-0.209119378
2020/4/20,0.262944885
2020/4/21,-0.129866246
2020/4/22,0.14008786
2020/4/23,-0.011544334
2020/4/24,0.07830597
2020/4/25,-0.047897323
2020/4/26,0.042830939
2020/4/27,0.106146764
2020/4/28,-0.099355084
2020/4/29,0.072173346
2020/4/30,-0.167881462
2020/5/1,-0.086257916
2020/5/2,0.022711126
2020/5/3,-0.153048479
2020/5/4,0.387599798
2020/5/5,-0.082966013
2020/5/6,-0.025861504
2020/5/7,0.085497678
2020/5/8,0.048663335
2020/5/9,-0.261230777
2020/5/10,-0.062009337
2020/5/11,0.312209044
2020/5/12,-0.114203228
2020/5/13,-0.007103496
2020/5/14,0.111825382
2020/5/15,0.008323431
2020/5/16,-0.012330163
2020/5/17,-0.010131147
2020/5/18,0.051911959
2020/5/19,-0.093139003
2020/5/20,0.030493092
2020/5/21,-0.073234892
2020/5/22,0.102754115
2020/5/23,-0.025493333
2020/5/24,-0.008049447
2020/5/25,0.052103971
2020/5/26,0.030264767
2020/5/27,-0.03300959
2020/5/28,-0.080974739
2020/5/29,0.028882642
2020/5/30,-0.113287747
2020/5/31,-0.114880577
2020/6/1,0.305940922
2020/6/2,-0.04525645
2020/6/3,0.103796665
2020/6/4,0.00893143
2020/6/5,0.033586885
2020/6/6,-0.0351062
2020/6/7,-0.021803386
2020/6/8,0.070055532
2020/6/9,-0.109156388
2020/6/10,-0.00076156
2020/6/11,-0.192685692
2020/6/12,0.098630877
2020/6/13,-0.068061863
2020/6/14,-0.153385238
2020/6/15,0.270883037
2020/6/16,-0.003230195
2020/6/17,-0.043328375
2020/6/18,0.094018191
2020/6/19,-0.024746571
2020/6/20,-0.092700234
2020/6/21,-0.079741462
2020/6/22,0.194015056
2020/6/23,0.060471065
2020/6/24,-0.132887182
2020/6/25,0.099145703
2020/6/26,-0.089126408
2020/6/27,-0.060845484
2020/6/28,-0.081059721
2020/6/29,0.279206129
2020/6/30,-0.029943693
